unit_number,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_2_mean_5,sensor_2_std_5,sensor_2_trend_5,sensor_3_mean_5,sensor_3_std_5,sensor_3_trend_5,sensor_4_mean_5,sensor_4_std_5,sensor_4_trend_5,sensor_7_mean_5,sensor_7_std_5,sensor_7_trend_5,sensor_8_mean_5,sensor_8_std_5,sensor_8_trend_5,sensor_9_mean_5,sensor_9_std_5,sensor_9_trend_5,sensor_11_mean_5,sensor_11_std_5,sensor_11_trend_5,sensor_12_mean_5,sensor_12_std_5,sensor_12_trend_5,sensor_13_mean_5,sensor_13_std_5,sensor_13_trend_5,sensor_14_mean_5,sensor_14_std_5,sensor_14_trend_5,sensor_15_mean_5,sensor_15_std_5,sensor_15_trend_5,sensor_17_mean_5,sensor_17_std_5,sensor_17_trend_5,sensor_20_mean_5,sensor_20_std_5,sensor_20_trend_5,sensor_21_mean_5,sensor_21_std_5,sensor_21_trend_5
1,11,0.0007,-0.0004,100.0,518.67,642.04,1581.03,1403.83,14.62,21.61,554.69,2388.04,9051.67,1.3,47.23,521.95,2388.06,8132.38,8.3919,0.03,391,2388,100.0,39.06,23.3609,642.128,0.24631280924873558,-0.07000000000005002,1584.76,5.096744058710375,-2.3099999999999454,1404.096,5.187690237475718,-1.009999999999991,554.188,0.44667661680459153,0.8000000000000682,2388.048,0.00836660026559699,-0.010000000000218279,9051.284,1.6249861537893877,0.28000000000065484,47.251999999999995,0.08955445270895154,-0.0800000000000054,522.0160000000001,0.05079370039674815,-0.05999999999994543,2388.058,0.004472135954563342,0.0,8132.302000000001,3.6845311777757703,-2.5900000000001455,8.409839999999999,0.018984941401015778,0.0004999999999988347,391.4,0.8944271909999302,0.0,38.986000000000004,0.11674759098157247,0.21000000000000085,23.38252,0.04765571319369812,-0.03429999999999822
1,12,0.0026,0.0003,100.0,518.67,642.54,1587.43,1397.82,14.62,21.61,554.35,2388.02,9050.02,1.3,47.27,522.01,2388.06,8132.33,8.3984,0.03,391,2388,100.0,39.11,23.3845,642.2139999999999,0.3062352037241755,0.0,1585.578,5.139894940560509,6.539999999999964,1402.6919999999998,5.844379351137399,-3.0700000000001637,554.2800000000001,0.41629316593000426,0.7599999999999909,2388.0420000000004,0.014832396974347743,-0.03000000000020009,9051.01,1.7156194216687437,-2.8400000000001455,47.244,0.08473488065725845,0.060000000000002274,522.016,0.05079370039674815,-0.08000000000004093,2388.058,0.004472135954563342,0.0,8131.774,3.383478978803008,6.399999999999636,8.41124,0.017483935483752135,-0.02289999999999992,391.4,0.8944271909999302,-2.0,39.038,0.09731392500563249,0.060000000000002274,23.380380000000002,0.04718185032403877,0.06210000000000093
1,13,-0.0056,0.0003,100.0,518.67,641.94,1589.09,1403.94,14.62,21.61,554.04,2388.02,9045.67,1.3,47.35,522.37,2388.03,8131.12,8.4166,0.03,392,2388,100.0,39.08,23.3677,642.094,0.260729745138531,0.06000000000005912,1587.218,4.543756155429084,-4.2000000000000455,1403.3020000000001,5.767947641926146,-8.339999999999918,554.3700000000001,0.24197107265141377,-0.4500000000000455,2388.036,0.016733200530796515,-0.03999999999996362,9049.572,2.575232028382556,-2.8799999999991996,47.272,0.0933809402394257,-0.01999999999999602,522.0719999999999,0.16917446615843731,0.34000000000003183,2388.0519999999997,0.01303840481017327,-0.01999999999998181,8132.812,1.2922731909322063,-3.0299999999997453,8.410300000000001,0.01692527695489822,-0.01869999999999905,391.2,0.447213595499977,1.0,39.044,0.09914635646357352,-0.020000000000003126,23.38944,0.03637716316592121,-0.08440000000000225
1,14,0.0017,-0.0004,100.0,518.67,642.23,1583.16,1402.88,14.62,21.61,554.66,2388.03,9045.3,1.3,47.24,521.95,2388.06,8130.3,8.4293,0.03,392,2388,100.0,39.03,23.4572,642.164,0.23458473948660377,0.15999999999996817,1585.192,3.2271380509671355,-2.089999999999918,1401.422,2.9571303657433066,4.240000000000009,554.404,0.27300183149583196,0.37999999999999545,2388.0299999999997,0.010000000000311128,-0.009999999999763531,9048.922,3.225689073671929,-6.650000000001455,47.246,0.0756967634711034,0.10000000000000142,522.056,0.1777076250474073,-0.049999999999954525,2388.054,0.013416407864747149,0.0,8132.0419999999995,1.4348588780794487,-3.7799999999997453,8.409099999999999,0.014787325654086855,0.019999999999999574,391.4,0.5477225575051862,1.0,39.03,0.0940744386111423,0.1600000000000037,23.39046,0.03857827108619581,0.07519999999999882
1,15,-0.0003,-0.0003,100.0,518.67,642.5,1584.81,1398.79,14.62,21.61,554.15,2388.0,9052.59,1.3,47.35,521.38,2388.0,8133.62,8.4163,0.03,392,2388,100.0,39.04,23.3672,642.25,0.2679552201394867,0.4600000000000364,1585.1039999999998,3.231157687269375,3.7799999999999727,1401.452,2.9224082534788542,-5.039999999999964,554.378,0.29320641193546,-0.5400000000000773,2388.022,0.014832396974453132,-0.03999999999996362,9049.05,3.384663941960475,0.9200000000000728,47.288,0.058480766068840395,0.12000000000000455,521.932,0.35471115009257836,-0.57000000000005,2388.0420000000004,0.026832815730021792,-0.05999999999994543,8131.95,1.2776541002962225,1.2399999999997817,8.4105,0.01513819672219951,0.024399999999999977,391.6,0.5477225575051862,1.0,39.064,0.03209361307179954,-0.020000000000003126,23.3875,0.0399336324418404,0.006299999999999528
1,16,-0.0018,0.0003,100.0,518.67,642.32,1584.51,1407.76,14.62,21.61,553.82,2388.1,9041.94,1.3,47.39,522.16,2388.1,8133.83,8.43,0.03,390,2388,100.0,38.87,23.3484,642.306,0.2409979253022652,-0.2199999999999136,1585.8,2.402852471542913,-2.9200000000000728,1402.238,4.037600772736359,9.940000000000055,554.204,0.31879460472216475,-0.5299999999999727,2388.034,0.03847076812338281,0.07999999999992724,9047.104000000001,4.20050354124283,-8.079999999999927,47.32000000000001,0.06244997998395844,0.11999999999999744,521.9739999999999,0.3694996617048423,0.14999999999997726,2388.05,0.037416573867681074,0.03999999999996362,8132.24,1.537741850898198,1.5,8.41812,0.012851342342339103,0.031599999999999184,391.4,0.8944271909999203,-1.0,39.025999999999996,0.09289779329995666,-0.240000000000002,23.384999999999998,0.04233432413538702,-0.03609999999999758
1,17,0.0014,0.0002,100.0,518.67,642.19,1582.7,1404.12,14.62,21.61,554.42,2388.06,9045.85,1.3,47.27,522.09,2388.02,8126.78,8.4577,0.03,391,2388,100.0,39.09,23.3409,642.236,0.20403431084013327,0.25,1584.8539999999998,2.5285035099836635,-6.389999999999873,1403.498,3.213023498202387,0.1799999999998363,554.2180000000001,0.3282072515956342,0.37999999999999545,2388.042,0.03898717737919651,0.03999999999996362,9046.27,3.8784210704856505,0.18000000000029104,47.32,0.06244997998395844,-0.0799999999999983,521.99,0.37316216314089856,-0.2799999999999727,2388.042,0.03898717737919966,-0.010000000000218279,8131.129999999999,2.876699497689027,-4.3400000000001455,8.42998,0.016845088304904016,0.041100000000000136,391.4,0.8944271909999203,-1.0,39.022,0.08871302046487585,0.010000000000005116,23.37628,0.04672565676370979,-0.026799999999997937
1,18,0.0035,0.0001,100.0,518.67,642.59,1586.53,1403.69,14.62,21.61,553.5,2388.04,9048.12,1.3,47.44,522.14,2388.06,8133.22,8.4323,0.03,391,2388,100.0,38.96,23.4481,642.366,0.17300289014921752,0.36000000000001364,1584.342,1.5106190783913374,3.369999999999891,1403.4479999999999,3.2063639843287755,0.8099999999999454,554.11,0.4627094120502911,-1.1599999999999682,2388.046,0.037148351241912056,0.009999999999763531,9046.76,3.9379753681290968,2.820000000001528,47.338,0.08288546314038209,0.19999999999999574,521.944,0.3257759966602739,0.18999999999994088,2388.0480000000002,0.03898717737919966,0.0,8131.55,3.0243842348492307,2.9200000000000728,8.433119999999999,0.015100397345766042,0.0030000000000001137,391.2,0.8366600265340772,-1.0,38.998000000000005,0.08526429498917569,-0.07000000000000028,23.39236,0.055957153251394186,-0.009100000000000108
1,19,0.0029,0.0001,100.0,518.67,642.43,1585.58,1402.3,14.62,21.61,553.87,2388.01,9046.9,1.3,47.25,522.06,2388.01,8129.31,8.3892,0.03,391,2388,100.0,39.06,23.3809,642.4060000000001,0.15598076804521327,-0.07000000000005002,1584.8259999999998,1.4223325912035671,0.7699999999999818,1403.3319999999999,3.2423402042353295,3.509999999999991,553.952,0.3488122704262173,-0.2799999999999727,2388.0420000000004,0.04024922359491418,0.010000000000218279,9047.079999999998,3.853783854861797,-5.690000000000509,47.339999999999996,0.07999999999997193,-0.10000000000000142,521.966,0.3299696955782415,0.67999999999995,2388.0379999999996,0.0414728827066047,0.010000000000218279,8131.352000000001,3.1562113363975026,-4.309999999999491,8.4251,0.025024288201665367,-0.027099999999999014,391.0,0.7071067811865476,-1.0,39.004000000000005,0.08905054744357985,0.020000000000003126,23.377100000000002,0.04268366197973171,0.013700000000000045
1,20,0.0011,-0.0001,100.0,518.67,642.61,1587.78,1400.7,14.62,21.61,554.31,2388.05,9041.12,1.3,47.46,522.28,2388.05,8128.59,8.4099,0.03,392,2388,100.0,39.0,23.3325,642.428,0.17866169147295377,0.2899999999999636,1585.42,1.9399613398209703,3.269999999999982,1403.714,2.627694807240856,-7.059999999999945,553.9839999999999,0.3776638717164886,0.4899999999998954,2388.052,0.03271085446731372,-0.04999999999972715,9044.786,3.092568511766745,-0.819999999999709,47.362,0.09679876032261298,0.07000000000000028,522.146,0.0847348806575444,0.12000000000000455,2388.048,0.03563705936233305,-0.04999999999972715,8130.3460000000005,3.0525120802387686,-5.239999999999782,8.423820000000001,0.02574037684261844,-0.02009999999999934,391.0,0.7071067811865476,2.0,38.996,0.08677557259967372,0.13000000000000256,23.370160000000002,0.04727026549534058,-0.015900000000002024
1,21,0.0038,-0.0002,100.0,518.67,642.7,1583.3,1399.2,14.62,21.61,554.42,2388.05,9053.73,1.3,47.36,522.05,2388.11,8126.86,8.4174,0.03,392,2388,100.0,38.96,23.4025,642.5040000000001,0.20069877926882462,0.5099999999999909,1585.1779999999999,2.1463503907796477,0.599999999999909,1402.002,2.059762122188249,-4.919999999999845,554.104,0.40673086924883517,0.0,2388.0420000000004,0.01923538406168588,-0.009999999999763531,9047.144,4.53735936421068,7.8799999999992,47.35600000000001,0.0955510334847033,0.0899999999999963,522.124,0.09396807968688593,-0.04000000000007731,2388.05,0.03937003937007306,0.09000000000014552,8128.952,2.6253133146355014,0.07999999999992724,8.4213,0.025600488276593707,-0.040300000000000225,391.4,0.54772255750517,1.0,39.014,0.05899152481502089,-0.13000000000000256,23.38098,0.04723591853663953,0.061599999999998545
1,22,0.0012,0.0001,100.0,518.67,642.45,1582.78,1404.06,14.62,21.61,553.43,2388.0,9046.45,1.3,47.26,521.41,2388.04,8128.89,8.4557,0.03,392,2388,100.0,38.94,23.377,642.556,0.11392980294908359,-0.13999999999998636,1585.194,2.123435894958948,-3.75,1401.99,2.044455917842563,0.36999999999989086,553.906,0.45280238515259075,-0.07000000000005002,2388.03,0.023452078799787425,-0.03999999999996362,9047.264,4.502380481477672,-1.6700000000000728,47.354,0.09787747442591249,-0.17999999999999972,521.9879999999999,0.33596130729588947,-0.7300000000000182,2388.054,0.03646916505759868,-0.01999999999998181,8129.374000000001,2.3433373636765937,-4.329999999999927,8.4209,0.02489548151773746,0.02340000000000053,391.6,0.54772255750517,1.0,38.984,0.04774934554526033,-0.020000000000003126,23.3882,0.04205270502595665,-0.07110000000000127
1,23,0.0009,-0.0,100.0,518.67,642.12,1587.51,1395.09,14.62,21.61,555.07,2388.04,9052.06,1.3,47.19,522.0,2388.06,8130.97,8.4116,0.03,393,2388,100.0,39.1,23.3186,642.462,0.22174309459370325,-0.30999999999994543,1585.39,2.31423853567436,1.9300000000000637,1400.27,3.414937773957618,-7.210000000000036,554.22,0.6158733636065117,1.2000000000000455,2388.0299999999997,0.023452078799787425,0.02999999999974534,9048.052,5.006243102367334,5.1599999999998545,47.304,0.1064424727258683,-0.060000000000002274,521.9599999999999,0.3258066911528108,-0.05999999999994543,2388.054,0.03646916505759868,0.04999999999972715,8128.924000000001,1.4754592505390018,1.6599999999998545,8.41676,0.024238254887677137,0.02239999999999931,392.0,0.7071067811865476,2.0,39.012,0.06723094525589478,0.03999999999999915,23.362299999999998,0.03526974624235315,-0.062300000000000466
1,24,-0.0006,-0.0001,100.0,518.67,642.32,1594.29,1400.15,14.62,21.61,553.27,2388.07,9043.32,1.3,47.29,522.06,2388.12,8130.7,8.4074,0.03,393,2388,100.0,38.94,23.3971,642.44,0.23097618924897456,-0.2899999999999636,1587.132,4.621251994860362,6.509999999999991,1399.84,3.2255309640434264,-0.5499999999999545,554.1,0.7458552138317334,-1.0399999999999636,2388.042,0.02588435821123806,0.01999999999998181,9047.336000000001,5.44865396221766,2.1999999999989086,47.312,0.1028105052997839,-0.1700000000000017,521.9599999999999,0.3258066911528108,-0.22000000000002728,2388.076,0.03646916505759868,0.06999999999970896,8129.202,1.6827566669016414,2.1099999999996726,8.4204,0.020073489980569157,-0.0024999999999995026,392.4,0.54772255750517,1.0,38.988,0.06723094525589192,-0.060000000000002274,23.365540000000003,0.03804080703665458,0.06459999999999866
1,25,0.0028,-0.0003,100.0,518.67,642.25,1582.43,1400.23,14.62,21.61,553.76,2388.11,9043.8,1.3,47.37,522.26,2388.08,8128.65,8.4007,0.03,393,2388,100.0,38.96,23.3785,642.368,0.22061278294774173,-0.4500000000000455,1586.062,5.034587371374181,-0.8699999999998909,1399.746,3.2009576691988513,1.0299999999999727,553.99,0.7476964624765613,-0.6599999999999682,2388.054,0.04037325847628577,0.05999999999994543,9047.872,4.7743973441684835,-9.930000000000291,47.294,0.0743639697702961,0.00999999999999801,521.9559999999999,0.32098286558622613,0.21000000000003638,2388.082,0.0334664010613776,-0.03000000000020009,8129.214,1.677507078972273,1.7899999999999636,8.418560000000001,0.021637305747250812,-0.01670000000000016,392.6,0.54772255750517,1.0,38.980000000000004,0.06782329983125723,0.0,23.374739999999996,0.03332240987683915,-0.02400000000000091
1,26,0.0047,-0.0005,100.0,518.67,642.48,1583.28,1408.07,14.62,21.61,554.59,2388.08,9053.43,1.3,47.33,521.95,2388.07,8129.12,8.3949,0.03,391,2388,100.0,38.77,23.3557,642.3240000000001,0.14774978849365103,0.029999999999972715,1586.0580000000002,5.037337590434082,0.5,1401.52,4.853864439804843,4.009999999999991,554.024,0.7754869437972324,1.1600000000000819,2388.06,0.04183300132652351,0.07999999999992724,9047.812,4.6833930008065305,6.979999999999563,47.288,0.06870225614925453,0.07000000000000028,521.9359999999999,0.3167491120744195,0.5400000000000773,2388.0739999999996,0.029664793948318308,0.03000000000020009,8129.666,1.0842186126440128,0.22999999999956344,8.414060000000001,0.02413447741302937,-0.06080000000000041,392.4,0.8944271909999103,-1.0,38.94199999999999,0.117132403714772,-0.1699999999999946,23.36538,0.029980777174716124,-0.021300000000000097
1,27,-0.0007,0.0001,100.0,518.67,642.08,1586.65,1400.31,14.62,21.61,554.35,2388.09,9046.1,1.3,47.34,521.82,2388.02,8127.24,8.4494,0.03,392,2388,100.0,38.87,23.3931,642.25,0.16093476939394957,-0.03999999999996362,1586.8319999999999,4.6933165245911885,-0.8599999999999,1400.77,4.648655719668046,5.220000000000027,554.208,0.7052800862068598,-0.7200000000000273,2388.078,0.02588435821038819,0.0500000000001819,9047.742,4.711371350254932,-5.959999999999127,47.303999999999995,0.06985699678627125,0.15000000000000568,522.018,0.16161683080662564,-0.17999999999994998,2388.07,0.03605551275460868,-0.03999999999996362,8129.336,1.536304006374639,-3.730000000000473,8.4128,0.02143000233317858,0.03780000000000072,392.4,0.8944271909999103,-1.0,38.928,0.1215318888193569,-0.23000000000000398,23.368599999999997,0.03231454780745115,0.07450000000000045
1,28,0.0022,0.0005,100.0,518.67,641.93,1594.25,1401.29,14.62,21.61,553.56,2388.07,9055.56,1.3,47.05,521.84,2388.07,8134.89,8.447,0.03,392,2388,100.0,38.83,23.3502,642.2120000000001,0.21323695739687815,-0.39000000000010004,1588.1799999999998,5.77906566842791,-0.03999999999996362,1402.0099999999998,3.4190641994559736,1.1399999999998727,553.906,0.5501181691236104,0.2899999999999636,2388.0840000000003,0.01673320052932221,0.0,9048.442,5.674814534415557,12.239999999999782,47.275999999999996,0.12953763931768508,-0.240000000000002,521.9860000000001,0.18077610461548063,-0.2199999999999136,2388.072,0.03563705936236017,-0.04999999999972715,8130.12,2.938732720069499,4.190000000000509,8.419880000000001,0.026241893986525315,0.0395999999999983,392.2,0.8366600265340667,-1.0,38.874,0.07829431652425976,-0.10999999999999943,23.374919999999996,0.021305914671755955,-0.04689999999999728
1,29,0.0014,0.0001,100.0,518.67,641.95,1587.15,1398.11,14.62,21.61,554.15,2388.08,9046.11,1.3,47.42,522.39,2388.07,8133.13,8.4212,0.03,392,2388,100.0,39.02,23.3621,642.138,0.22993477335942214,-0.2999999999999545,1586.752,4.666992607665114,4.720000000000027,1401.602,3.797304307005455,-2.1200000000001182,554.082,0.4215091932567148,0.38999999999998636,2388.0860000000002,0.01516575088659132,-0.03000000000020009,9049.0,5.158987303727511,2.3100000000013097,47.302,0.1451550894732855,0.05000000000000426,522.052,0.25820534463875144,0.12999999999999545,2388.0620000000004,0.02387467277272993,-0.009999999999763531,8130.606,3.2437370423648257,4.480000000000473,8.42264,0.025310333857933343,0.020500000000000185,392.0,0.7071067811865349,-1.0,38.89,0.10024968827882352,0.060000000000002274,23.367919999999998,0.017629293803215297,-0.016399999999997306
1,30,-0.0025,0.0004,100.0,518.67,642.79,1585.72,1400.97,14.62,21.61,554.1,2388.09,9047.45,1.3,47.4,521.78,2388.1,8134.79,8.411,0.03,391,2388,100.0,39.09,23.4069,642.246,0.3760718016547748,0.30999999999994543,1587.41,4.103163413757947,2.4400000000000546,1401.75,3.744515990084972,-7.099999999999909,554.15,0.38216488588032654,-0.4900000000000091,2388.082,0.008366600262685752,0.010000000000218279,9049.73,4.448555945475911,-5.979999999999563,47.308,0.14923136399563341,0.07000000000000028,521.9559999999999,0.25065913109223315,-0.17000000000007276,2388.066,0.028809720581806888,0.02999999999974534,8131.834,3.4722946303583417,5.670000000000073,8.4247,0.023427334462120506,0.01609999999999978,391.6,0.5477225575051538,0.0,38.916,0.13408952233489882,0.3200000000000003,23.3736,0.02494674327442674,0.05120000000000147
